Stazione,Monte S. Quirico,,,,,,,,,,,,,,
Codice,TOS02004291,,,,,,,,,,,,,,
Comune,Lucca,,,,,,,,,,,,,,
Provincia,LU,,,,,,,,,,,,,,
GB [m],E,1621131,N,4857138,,,,,,,,,,,
WGS84 [°],Lat,43.857,Lon,10.507,,,,,,,,,,,
Quota [m],25,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,ATTENZIONE,i,dati,sono,nel,fomato,csv,ed,utilizzano,,,,
,,,come,separatore,di,colonna,il,punto e virgola,e,,,,,,
,,,come,separatore,decimale,la,virgola,,,,,,,,
,,,verificare,le,proprie,impostazioni,internazionali,per,una,corretta,visulizzazione.,,,,
,,,Il,valore,-9999,corrisponde,a,dato,mancante,,,,,,
,,,Il,valore,contrassegnato,con,@,corrisponde,al,dato,mancante,,,,
,,,Il,valore,contrassegnato,con,V,corrisponde,al,dato,validato,,,,
,,,Il,valore,contrassegnato,con,P,corrisponde,al,dato,prevalidato,soggetto,ad,eventuali,modifiche
,,,(consultare,la,sezione,Criteri,di,validazione),,,,,,,
,,,,,,,,,,,,,,,
gg/mm/aaaa,Portata [mc/s],Tipo Dato,,,,,,,,,,,,,
20/08/2021,7,225,V,,,,,,,,,,,,
21/08/2021,7,248,V,,,,,,,,,,,,
22/08/2021,7,66,V,,,,,,,,,,,,
23/08/2021,6,898,V,,,,,,,,,,,,
24/08/2021,6,773,V,,,,,,,,,,,,
25/08/2021,6,828,V,,,,,,,,,,,,
26/08/2021,6,650,V,,,,,,,,,,,,
27/08/2021,6,877,V,,,,,,,,,,,,
28/08/2021,6,897,V,,,,,,,,,,,,
29/08/2021,6,467,V,,,,,,,,,,,,
30/08/2021,6,252,V,,,,,,,,,,,,
31/08/2021,6,983,V,,,,,,,,,,,,
01/09/2021,7,8,V,,,,,,,,,,,,
02/09/2021,7,70,V,,,,,,,,,,,,
03/09/2021,6,602,V,,,,,,,,,,,,
04/09/2021,6,151,V,,,,,,,,,,,,
05/09/2021,6,295,V,,,,,,,,,,,,
06/09/2021,6,177,V,,,,,,,,,,,,
07/09/2021,6,116,V,,,,,,,,,,,,
08/09/2021,5,996,V,,,,,,,,,,,,
09/09/2021,5,881,V,,,,,,,,,,,,
10/09/2021,5,604,V,,,,,,,,,,,,
11/09/2021,5,245,V,,,,,,,,,,,,
12/09/2021,4,903,V,,,,,,,,,,,,
13/09/2021,5,589,V,,,,,,,,,,,,
14/09/2021,6,428,V,,,,,,,,,,,,
15/09/2021,6,172,V,,,,,,,,,,,,
16/09/2021,10,952,V,,,,,,,,,,,,
17/09/2021,46,677,V,,,,,,,,,,,,
18/09/2021,20,598,V,,,,,,,,,,,,
19/09/2021,16,725,V,,,,,,,,,,,,
20/09/2021,21,622,V,,,,,,,,,,,,
21/09/2021,10,989,V,,,,,,,,,,,,
22/09/2021,9,693,V,,,,,,,,,,,,
23/09/2021,8,655,V,,,,,,,,,,,,
24/09/2021,8,121,V,,,,,,,,,,,,
25/09/2021,8,185,V,,,,,,,,,,,,
26/09/2021,11,267,V,,,,,,,,,,,,
27/09/2021,30,85,V,,,,,,,,,,,,
28/09/2021,11,747,V,,,,,,,,,,,,
29/09/2021,7,810,V,,,,,,,,,,,,
30/09/2021,8,129,V,,,,,,,,,,,,
01/10/2021,8,194,V,,,,,,,,,,,,
02/10/2021,6,993,V,,,,,,,,,,,,
03/10/2021,7,194,V,,,,,,,,,,,,
04/10/2021,8,632,V,,,,,,,,,,,,
05/10/2021,31,911,V,,,,,,,,,,,,
06/10/2021,48,966,V,,,,,,,,,,,,
07/10/2021,45,63,V,,,,,,,,,,,,
08/10/2021,23,77,V,,,,,,,,,,,,
09/10/2021,12,725,V,,,,,,,,,,,,
10/10/2021,13,106,V,,,,,,,,,,,,
11/10/2021,13,341,V,,,,,,,,,,,,
12/10/2021,10,852,V,,,,,,,,,,,,
13/10/2021,10,158,V,,,,,,,,,,,,
14/10/2021,9,650,V,,,,,,,,,,,,
15/10/2021,10,103,V,,,,,,,,,,,,
16/10/2021,9,105,V,,,,,,,,,,,,
17/10/2021,8,606,V,,,,,,,,,,,,
18/10/2021,9,34,V,,,,,,,,,,,,
19/10/2021,8,473,V,,,,,,,,,,,,
20/10/2021,9,103,V,,,,,,,,,,,,
21/10/2021,10,438,V,,,,,,,,,,,,
22/10/2021,14,178,V,,,,,,,,,,,,
23/10/2021,9,921,V,,,,,,,,,,,,
24/10/2021,10,718,V,,,,,,,,,,,,
25/10/2021,8,803,V,,,,,,,,,,,,
26/10/2021,8,306,V,,,,,,,,,,,,
27/10/2021,9,527,V,,,,,,,,,,,,
28/10/2021,7,745,V,,,,,,,,,,,,
29/10/2021,8,179,V,,,,,,,,,,,,
30/10/2021,7,933,V,,,,,,,,,,,,
31/10/2021,7,694,V,,,,,,,,,,,,
01/11/2021,11,920,V,,,,,,,,,,,,
02/11/2021,52,198,V,,,,,,,,,,,,
03/11/2021,28,550,V,,,,,,,,,,,,
04/11/2021,152,6,V,,,,,,,,,,,,
05/11/2021,80,968,V,,,,,,,,,,,,
06/11/2021,37,418,V,,,,,,,,,,,,
07/11/2021,29,575,V,,,,,,,,,,,,
08/11/2021,25,578,V,,,,,,,,,,,,
09/11/2021,23,792,V,,,,,,,,,,,,
10/11/2021,21,975,V,,,,,,,,,,,,
11/11/2021,25,225,V,,,,,,,,,,,,
12/11/2021,24,978,V,,,,,,,,,,,,
13/11/2021,27,176,V,,,,,,,,,,,,
14/11/2021,102,856,V,,,,,,,,,,,,
15/11/2021,62,927,V,,,,,,,,,,,,
16/11/2021,46,815,V,,,,,,,,,,,,
17/11/2021,41,749,V,,,,,,,,,,,,
18/11/2021,37,406,V,,,,,,,,,,,,
19/11/2021,37,168,V,,,,,,,,,,,,
20/11/2021,27,352,V,,,,,,,,,,,,
21/11/2021,24,814,V,,,,,,,,,,,,
22/11/2021,25,255,V,,,,,,,,,,,,
23/11/2021,21,989,V,,,,,,,,,,,,
24/11/2021,20,552,V,,,,,,,,,,,,
25/11/2021,24,169,V,,,,,,,,,,,,
26/11/2021,30,307,V,,,,,,,,,,,,
27/11/2021,34,710,V,,,,,,,,,,,,
28/11/2021,72,674,V,,,,,,,,,,,,
29/11/2021,53,913,V,,,,,,,,,,,,
30/11/2021,40,348,V,,,,,,,,,,,,
01/12/2021,37,704,V,,,,,,,,,,,,
02/12/2021,116,712,V,,,,,,,,,,,,
03/12/2021,110,430,V,,,,,,,,,,,,
04/12/2021,76,489,V,,,,,,,,,,,,
05/12/2021,94,819,V,,,,,,,,,,,,
06/12/2021,76,914,V,,,,,,,,,,,,
07/12/2021,61,605,V,,,,,,,,,,,,
08/12/2021,82,33,V,,,,,,,,,,,,
09/12/2021,99,491,V,,,,,,,,,,,,
10/12/2021,72,942,V,,,,,,,,,,,,
11/12/2021,63,40,V,,,,,,,,,,,,
12/12/2021,49,945,V,,,,,,,,,,,,
13/12/2021,44,515,V,,,,,,,,,,,,
14/12/2021,42,0,V,,,,,,,,,,,,
15/12/2021,32,256,V,,,,,,,,,,,,
16/12/2021,37,130,V,,,,,,,,,,,,
17/12/2021,38,150,V,,,,,,,,,,,,
18/12/2021,35,179,V,,,,,,,,,,,,
19/12/2021,34,262,V,,,,,,,,,,,,
20/12/2021,32,306,V,,,,,,,,,,,,
21/12/2021,32,382,V,,,,,,,,,,,,
22/12/2021,32,127,V,,,,,,,,,,,,
23/12/2021,30,967,V,,,,,,,,,,,,
24/12/2021,37,948,V,,,,,,,,,,,,
25/12/2021,187,28,V,,,,,,,,,,,,
26/12/2021,281,708,V,,,,,,,,,,,,
27/12/2021,167,312,V,,,,,,,,,,,,
28/12/2021,127,106,V,,,,,,,,,,,,
29/12/2021,103,358,V,,,,,,,,,,,,
30/12/2021,86,567,V,,,,,,,,,,,,
31/12/2021,76,404,V,,,,,,,,,,,,
01/01/2022,60,771,V,,,,,,,,,,,,
02/01/2022,53,511,V,,,,,,,,,,,,
03/01/2022,50,850,V,,,,,,,,,,,,
04/01/2022,51,433,V,,,,,,,,,,,,
05/01/2022,57,572,V,,,,,,,,,,,,
06/01/2022,76,286,V,,,,,,,,,,,,
07/01/2022,59,752,V,,,,,,,,,,,,
08/01/2022,53,776,V,,,,,,,,,,,,
09/01/2022,49,519,V,,,,,,,,,,,,
10/01/2022,47,645,V,,,,,,,,,,,,
11/01/2022,43,661,V,,,,,,,,,,,,
12/01/2022,39,936,V,,,,,,,,,,,,
13/01/2022,39,310,V,,,,,,,,,,,,
14/01/2022,37,927,V,,,,,,,,,,,,
15/01/2022,36,404,V,,,,,,,,,,,,
16/01/2022,36,202,V,,,,,,,,,,,,
17/01/2022,34,189,V,,,,,,,,,,,,
18/01/2022,33,911,V,,,,,,,,,,,,
19/01/2022,31,584,V,,,,,,,,,,,,
20/01/2022,30,878,V,,,,,,,,,,,,
21/01/2022,28,945,V,,,,,,,,,,,,
22/01/2022,28,482,V,,,,,,,,,,,,
23/01/2022,28,274,V,,,,,,,,,,,,
24/01/2022,28,317,V,,,,,,,,,,,,
25/01/2022,26,933,V,,,,,,,,,,,,
26/01/2022,26,38,V,,,,,,,,,,,,
27/01/2022,25,569,V,,,,,,,,,,,,
28/01/2022,24,974,V,,,,,,,,,,,,
29/01/2022,25,64,V,,,,,,,,,,,,
30/01/2022,25,780,V,,,,,,,,,,,,
31/01/2022,27,641,V,,,,,,,,,,,,
01/02/2022,24,700,V,,,,,,,,,,,,
02/02/2022,23,826,V,,,,,,,,,,,,
03/02/2022,24,342,V,,,,,,,,,,,,
04/02/2022,22,572,V,,,,,,,,,,,,
05/02/2022,21,675,V,,,,,,,,,,,,
06/02/2022,20,209,V,,,,,,,,,,,,
07/02/2022,20,460,V,,,,,,,,,,,,
08/02/2022,17,902,V,,,,,,,,,,,,
09/02/2022,17,342,V,,,,,,,,,,,,
10/02/2022,17,906,V,,,,,,,,,,,,
11/02/2022,18,252,V,,,,,,,,,,,,
12/02/2022,17,28,V,,,,,,,,,,,,
13/02/2022,15,726,V,,,,,,,,,,,,
14/02/2022,17,103,V,,,,,,,,,,,,
15/02/2022,36,288,V,,,,,,,,,,,,
16/02/2022,29,523,V,,,,,,,,,,,,
17/02/2022,25,788,V,,,,,,,,,,,,
18/02/2022,22,485,V,,,,,,,,,,,,
19/02/2022,21,143,V,,,,,,,,,,,,
20/02/2022,20,373,V,,,,,,,,,,,,
21/02/2022,20,336,V,,,,,,,,,,,,
22/02/2022,20,158,V,,,,,,,,,,,,
23/02/2022,20,0,V,,,,,,,,,,,,
24/02/2022,18,602,V,,,,,,,,,,,,
25/02/2022,18,853,V,,,,,,,,,,,,
26/02/2022,19,406,V,,,,,,,,,,,,
27/02/2022,17,112,V,,,,,,,,,,,,
28/02/2022,17,870,V,,,,,,,,,,,,
01/03/2022,15,718,V,,,,,,,,,,,,
02/03/2022,16,162,V,,,,,,,,,,,,
03/03/2022,16,861,V,,,,,,,,,,,,
04/03/2022,16,304,V,,,,,,,,,,,,
05/03/2022,16,152,V,,,,,,,,,,,,
06/03/2022,13,616,V,,,,,,,,,,,,
07/03/2022,17,15,V,,,,,,,,,,,,
08/03/2022,14,907,V,,,,,,,,,,,,
09/03/2022,15,566,V,,,,,,,,,,,,
10/03/2022,14,308,V,,,,,,,,,,,,
11/03/2022,13,409,V,,,,,,,,,,,,
12/03/2022,13,714,V,,,,,,,,,,,,
13/03/2022,13,514,V,,,,,,,,,,,,
14/03/2022,15,184,V,,,,,,,,,,,,
15/03/2022,13,984,V,,,,,,,,,,,,
16/03/2022,13,593,V,,,,,,,,,,,,
17/03/2022,13,365,V,,,,,,,,,,,,
18/03/2022,15,431,V,,,,,,,,,,,,
19/03/2022,13,435,V,,,,,,,,,,,,
20/03/2022,13,325,V,,,,,,,,,,,,
21/03/2022,13,474,V,,,,,,,,,,,,
22/03/2022,13,426,V,,,,,,,,,,,,
23/03/2022,12,710,V,,,,,,,,,,,,
24/03/2022,10,854,V,,,,,,,,,,,,
25/03/2022,11,229,V,,,,,,,,,,,,
26/03/2022,10,485,V,,,,,,,,,,,,
27/03/2022,9,884,V,,,,,,,,,,,,
28/03/2022,10,78,V,,,,,,,,,,,,
29/03/2022,9,971,V,,,,,,,,,,,,
30/03/2022,10,468,V,,,,,,,,,,,,
31/03/2022,24,470,V,,,,,,,,,,,,
01/04/2022,27,533,V,,,,,,,,,,,,
02/04/2022,27,972,V,,,,,,,,,,,,
03/04/2022,25,189,V,,,,,,,,,,,,
04/04/2022,20,608,V,,,,,,,,,,,,
05/04/2022,18,273,V,,,,,,,,,,,,
06/04/2022,17,616,V,,,,,,,,,,,,
07/04/2022,17,543,V,,,,,,,,,,,,
08/04/2022,16,416,V,,,,,,,,,,,,
09/04/2022,18,646,V,,,,,,,,,,,,
10/04/2022,17,532,V,,,,,,,,,,,,
11/04/2022,16,291,V,,,,,,,,,,,,
12/04/2022,15,448,V,,,,,,,,,,,,
13/04/2022,15,978,V,,,,,,,,,,,,
14/04/2022,14,588,V,,,,,,,,,,,,
15/04/2022,11,259,V,,,,,,,,,,,,
16/04/2022,11,442,V,,,,,,,,,,,,
17/04/2022,11,48,V,,,,,,,,,,,,
18/04/2022,11,560,V,,,,,,,,,,,,
19/04/2022,11,361,V,,,,,,,,,,,,
20/04/2022,12,636,V,,,,,,,,,,,,
21/04/2022,14,118,V,,,,,,,,,,,,
22/04/2022,18,496,V,,,,,,,,,,,,
23/04/2022,17,460,V,,,,,,,,,,,,
24/04/2022,41,223,V,,,,,,,,,,,,
25/04/2022,44,744,V,,,,,,,,,,,,
26/04/2022,34,70,V,,,,,,,,,,,,
27/04/2022,27,333,V,,,,,,,,,,,,
28/04/2022,23,588,V,,,,,,,,,,,,
29/04/2022,21,656,V,,,,,,,,,,,,
30/04/2022,19,229,V,,,,,,,,,,,,
01/05/2022,18,144,V,,,,,,,,,,,,
02/05/2022,17,706,V,,,,,,,,,,,,
03/05/2022,19,48,V,,,,,,,,,,,,
04/05/2022,19,405,V,,,,,,,,,,,,
05/05/2022,17,179,V,,,,,,,,,,,,
06/05/2022,23,760,V,,,,,,,,,,,,
07/05/2022,20,840,V,,,,,,,,,,,,
08/05/2022,19,183,V,,,,,,,,,,,,
09/05/2022,17,812,V,,,,,,,,,,,,
10/05/2022,17,119,V,,,,,,,,,,,,
11/05/2022,16,935,V,,,,,,,,,,,,
12/05/2022,13,563,V,,,,,,,,,,,,
13/05/2022,12,169,V,,,,,,,,,,,,
14/05/2022,11,654,V,,,,,,,,,,,,
15/05/2022,12,886,V,,,,,,,,,,,,
16/05/2022,11,743,V,,,,,,,,,,,,
17/05/2022,10,803,V,,,,,,,,,,,,
18/05/2022,10,445,V,,,,,,,,,,,,
19/05/2022,9,948,V,,,,,,,,,,,,
20/05/2022,9,913,V,,,,,,,,,,,,
21/05/2022,9,588,V,,,,,,,,,,,,
22/05/2022,9,759,V,,,,,,,,,,,,
23/05/2022,10,608,V,,,,,,,,,,,,
24/05/2022,10,535,V,,,,,,,,,,,,
25/05/2022,9,908,V,,,,,,,,,,,,
26/05/2022,8,497,V,,,,,,,,,,,,
27/05/2022,8,714,V,,,,,,,,,,,,
28/05/2022,8,455,V,,,,,,,,,,,,
29/05/2022,8,905,V,,,,,,,,,,,,
30/05/2022,9,190,V,,,,,,,,,,,,
31/05/2022,9,154,V,,,,,,,,,,,,
01/06/2022,7,188,V,,,,,,,,,,,,
02/06/2022,7,266,V,,,,,,,,,,,,
03/06/2022,7,672,V,,,,,,,,,,,,
04/06/2022,7,335,V,,,,,,,,,,,,
05/06/2022,7,172,V,,,,,,,,,,,,
06/06/2022,6,915,V,,,,,,,,,,,,
07/06/2022,6,993,V,,,,,,,,,,,,
08/06/2022,6,900,V,,,,,,,,,,,,
09/06/2022,8,260,V,,,,,,,,,,,,
10/06/2022,7,150,V,,,,,,,,,,,,
11/06/2022,6,946,V,,,,,,,,,,,,
12/06/2022,6,706,V,,,,,,,,,,,,
13/06/2022,6,674,V,,,,,,,,,,,,
14/06/2022,9,552,V,,,,,,,,,,,,
15/06/2022,7,285,V,,,,,,,,,,,,
16/06/2022,7,467,V,,,,,,,,,,,,
17/06/2022,6,860,V,,,,,,,,,,,,
18/06/2022,7,394,V,,,,,,,,,,,,
19/06/2022,6,759,V,,,,,,,,,,,,
20/06/2022,6,579,V,,,,,,,,,,,,
21/06/2022,6,588,V,,,,,,,,,,,,
22/06/2022,7,567,V,,,,,,,,,,,,
23/06/2022,6,735,V,,,,,,,,,,,,
24/06/2022,6,362,V,,,,,,,,,,,,
25/06/2022,5,921,V,,,,,,,,,,,,
26/06/2022,5,209,V,,,,,,,,,,,,
27/06/2022,3,97,V,,,,,,,,,,,,
28/06/2022,2,941,V,,,,,,,,,,,,
29/06/2022,2,511,V,,,,,,,,,,,,
30/06/2022,2,897,V,,,,,,,,,,,,
01/07/2022,2,410,V,,,,,,,,,,,,
02/07/2022,2,771,V,,,,,,,,,,,,
03/07/2022,2,707,V,,,,,,,,,,,,
04/07/2022,2,118,V,,,,,,,,,,,,
05/07/2022,1,658,V,,,,,,,,,,,,
06/07/2022,2,658,V,,,,,,,,,,,,
07/07/2022,3,916,V,,,,,,,,,,,,
08/07/2022,4,6,V,,,,,,,,,,,,
09/07/2022,3,290,V,,,,,,,,,,,,
10/07/2022,2,161,V,,,,,,,,,,,,
11/07/2022,2,750,V,,,,,,,,,,,,
12/07/2022,1,918,V,,,,,,,,,,,,
13/07/2022,2,232,V,,,,,,,,,,,,
14/07/2022,2,90,V,,,,,,,,,,,,
15/07/2022,2,228,V,,,,,,,,,,,,
16/07/2022,3,215,V,,,,,,,,,,,,
17/07/2022,3,682,V,,,,,,,,,,,,
18/07/2022,3,724,V,,,,,,,,,,,,
19/07/2022,3,761,V,,,,,,,,,,,,
20/07/2022,3,568,V,,,,,,,,,,,,
21/07/2022,3,329,V,,,,,,,,,,,,
22/07/2022,4,672,V,,,,,,,,,,,,
23/07/2022,3,804,V,,,,,,,,,,,,
24/07/2022,3,193,V,,,,,,,,,,,,
25/07/2022,3,768,V,,,,,,,,,,,,
26/07/2022,3,731,V,,,,,,,,,,,,
27/07/2022,3,460,V,,,,,,,,,,,,
28/07/2022,3,871,V,,,,,,,,,,,,
29/07/2022,5,962,V,,,,,,,,,,,,
30/07/2022,3,763,V,,,,,,,,,,,,
31/07/2022,3,332,V,,,,,,,,,,,,
01/08/2022,3,272,V,,,,,,,,,,,,
02/08/2022,3,401,V,,,,,,,,,,,,
03/08/2022,3,235,V,,,,,,,,,,,,
04/08/2022,3,587,V,,,,,,,,,,,,
05/08/2022,3,684,V,,,,,,,,,,,,
06/08/2022,4,549,V,,,,,,,,,,,,
07/08/2022,4,443,V,,,,,,,,,,,,
08/08/2022,6,664,V,,,,,,,,,,,,
09/08/2022,4,465,V,,,,,,,,,,,,
10/08/2022,5,48,V,,,,,,,,,,,,
11/08/2022,5,693,V,,,,,,,,,,,,
12/08/2022,5,481,V,,,,,,,,,,,,
13/08/2022,5,418,V,,,,,,,,,,,,
14/08/2022,5,322,V,,,,,,,,,,,,
15/08/2022,5,480,V,,,,,,,,,,,,
16/08/2022,6,527,V,,,,,,,,,,,,
17/08/2022,5,61,V,,,,,,,,,,,,
18/08/2022,5,892,V,,,,,,,,,,,,
19/08/2022,9,607,V,,,,,,,,,,,,
20/08/2022,6,494,V,,,,,,,,,,,,
21/08/2022,4,212,V,,,,,,,,,,,,
22/08/2022,4,337,V,,,,,,,,,,,,
23/08/2022,4,357,V,,,,,,,,,,,,
24/08/2022,5,892,V,,,,,,,,,,,,
25/08/2022,7,457,V,,,,,,,,,,,,
26/08/2022,3,795,V,,,,,,,,,,,,
27/08/2022,4,611,V,,,,,,,,,,,,
28/08/2022,5,29,V,,,,,,,,,,,,
29/08/2022,4,41,V,,,,,,,,,,,,
30/08/2022,3,569,V,,,,,,,,,,,,
31/08/2022,4,784,V,,,,,,,,,,,,
01/09/2022,4,399,V,,,,,,,,,,,,
02/09/2022,3,756,V,,,,,,,,,,,,
03/09/2022,4,141,V,,,,,,,,,,,,
04/09/2022,4,233,V,,,,,,,,,,,,
05/09/2022,3,334,V,,,,,,,,,,,,
06/09/2022,3,304,V,,,,,,,,,,,,
07/09/2022,3,334,V,,,,,,,,,,,,
08/09/2022,5,862,V,,,,,,,,,,,,
09/09/2022,4,82,V,,,,,,,,,,,,
10/09/2022,4,145,V,,,,,,,,,,,,
11/09/2022,3,982,V,,,,,,,,,,,,
12/09/2022,3,912,V,,,,,,,,,,,,
13/09/2022,3,758,V,,,,,,,,,,,,
14/09/2022,4,211,V,,,,,,,,,,,,
15/09/2022,7,312,V,,,,,,,,,,,,
16/09/2022,6,743,V,,,,,,,,,,,,
17/09/2022,6,2,V,,,,,,,,,,,,
18/09/2022,5,145,V,,,,,,,,,,,,
19/09/2022,4,817,V,,,,,,,,,,,,
20/09/2022,4,169,V,,,,,,,,,,,,
21/09/2022,3,783,V,,,,,,,,,,,,
22/09/2022,4,6,V,,,,,,,,,,,,
23/09/2022,4,315,V,,,,,,,,,,,,
24/09/2022,5,633,V,,,,,,,,,,,,
25/09/2022,8,457,V,,,,,,,,,,,,
26/09/2022,4,899,V,,,,,,,,,,,,
27/09/2022,4,550,V,,,,,,,,,,,,
28/09/2022,5,136,V,,,,,,,,,,,,
29/09/2022,18,224,V,,,,,,,,,,,,
30/09/2022,12,927,V,,,,,,,,,,,,
01/10/2022,11,188,V,,,,,,,,,,,,
02/10/2022,8,443,V,,,,,,,,,,,,
03/10/2022,6,767,V,,,,,,,,,,,,
04/10/2022,6,98,V,,,,,,,,,,,,
05/10/2022,2,213,V,,,,,,,,,,,,
06/10/2022,1,870,V,,,,,,,,,,,,
07/10/2022,4,636,V,,,,,,,,,,,,
08/10/2022,4,615,V,,,,,,,,,,,,
09/10/2022,4,899,V,,,,,,,,,,,,
10/10/2022,4,514,V,,,,,,,,,,,,
11/10/2022,4,425,V,,,,,,,,,,,,
12/10/2022,3,949,V,,,,,,,,,,,,
13/10/2022,3,715,V,,,,,,,,,,,,
14/10/2022,3,543,V,,,,,,,,,,,,
15/10/2022,3,493,V,,,,,,,,,,,,
16/10/2022,3,462,V,,,,,,,,,,,,
17/10/2022,5,719,V,,,,,,,,,,,,
18/10/2022,6,417,V,,,,,,,,,,,,
19/10/2022,5,612,V,,,,,,,,,,,,
20/10/2022,3,118,V,,,,,,,,,,,,
21/10/2022,2,807,V,,,,,,,,,,,,
22/10/2022,2,602,V,,,,,,,,,,,,
23/10/2022,2,856,V,,,,,,,,,,,,
24/10/2022,3,465,V,,,,,,,,,,,,
25/10/2022,2,825,V,,,,,,,,,,,,
26/10/2022,2,781,V,,,,,,,,,,,,
27/10/2022,2,897,V,,,,,,,,,,,,
28/10/2022,2,855,V,,,,,,,,,,,,
29/10/2022,2,405,V,,,,,,,,,,,,
30/10/2022,1,851,V,,,,,,,,,,,,
31/10/2022,2,181,V,,,,,,,,,,,,
01/11/2022,2,713,V,,,,,,,,,,,,
02/11/2022,2,765,V,,,,,,,,,,,,
03/11/2022,3,17,V,,,,,,,,,,,,
04/11/2022,13,510,V,,,,,,,,,,,,
05/11/2022,9,235,V,,,,,,,,,,,,
06/11/2022,5,779,V,,,,,,,,,,,,
07/11/2022,4,481,V,,,,,,,,,,,,
08/11/2022,6,501,V,,,,,,,,,,,,
09/11/2022,5,842,V,,,,,,,,,,,,
10/11/2022,6,742,V,,,,,,,,,,,,
11/11/2022,4,295,V,,,,,,,,,,,,
12/11/2022,3,625,V,,,,,,,,,,,,
13/11/2022,3,512,V,,,,,,,,,,,,
14/11/2022,2,982,V,,,,,,,,,,,,
15/11/2022,3,576,V,,,,,,,,,,,,
16/11/2022,26,162,V,,,,,,,,,,,,
17/11/2022,19,864,V,,,,,,,,,,,,
18/11/2022,45,66,V,,,,,,,,,,,,
19/11/2022,22,785,V,,,,,,,,,,,,
20/11/2022,14,542,V,,,,,,,,,,,,
21/11/2022,13,38,V,,,,,,,,,,,,
22/11/2022,27,447,V,,,,,,,,,,,,
23/11/2022,25,426,V,,,,,,,,,,,,
24/11/2022,18,416,V,,,,,,,,,,,,
25/11/2022,14,289,V,,,,,,,,,,,,
26/11/2022,13,796,V,,,,,,,,,,,,
27/11/2022,13,273,V,,,,,,,,,,,,
28/11/2022,12,179,V,,,,,,,,,,,,
29/11/2022,11,314,V,,,,,,,,,,,,
30/11/2022,10,380,V,,,,,,,,,,,,
01/12/2022,10,359,V,,,,,,,,,,,,
02/12/2022,9,83,V,,,,,,,,,,,,
03/12/2022,9,77,V,,,,,,,,,,,,
04/12/2022,13,78,V,,,,,,,,,,,,
05/12/2022,33,22,V,,,,,,,,,,,,
06/12/2022,40,807,V,,,,,,,,,,,,
07/12/2022,24,214,V,,,,,,,,,,,,
08/12/2022,18,114,V,,,,,,,,,,,,
09/12/2022,78,138,V,,,,,,,,,,,,
10/12/2022,107,973,V,,,,,,,,,,,,
11/12/2022,54,358,V,,,,,,,,,,,,
12/12/2022,44,23,V,,,,,,,,,,,,
13/12/2022,37,447,V,,,,,,,,,,,,
14/12/2022,30,388,V,,,,,,,,,,,,
15/12/2022,38,925,V,,,,,,,,,,,,
16/12/2022,147,834,V,,,,,,,,,,,,
17/12/2022,128,987,V,,,,,,,,,,,,
18/12/2022,71,877,V,,,,,,,,,,,,
19/12/2022,51,137,V,,,,,,,,,,,,
20/12/2022,42,784,V,,,,,,,,,,,,
21/12/2022,37,93,V,,,,,,,,,,,,
22/12/2022,32,86,V,,,,,,,,,,,,
23/12/2022,28,359,V,,,,,,,,,,,,
24/12/2022,24,978,V,,,,,,,,,,,,
25/12/2022,22,19,V,,,,,,,,,,,,
26/12/2022,19,656,V,,,,,,,,,,,,
27/12/2022,19,856,V,,,,,,,,,,,,
28/12/2022,19,461,V,,,,,,,,,,,,
29/12/2022,27,51,V,,,,,,,,,,,,
30/12/2022,45,188,V,,,,,,,,,,,,
31/12/2022,59,535,V,,,,,,,,,,,,
01/01/2023,50,662,,,,,,,,,,,,,
02/01/2023,43,418,P,,,,,,,,,,,,
03/01/2023,40,472,P,,,,,,,,,,,,
04/01/2023,36,456,P,,,,,,,,,,,,
05/01/2023,36,880,P,,,,,,,,,,,,
06/01/2023,30,478,P,,,,,,,,,,,,
07/01/2023,29,750,P,,,,,,,,,,,,
08/01/2023,33,636,P,,,,,,,,,,,,
09/01/2023,182,371,P,,,,,,,,,,,,
10/01/2023,88,551,P,,,,,,,,,,,,
11/01/2023,58,299,P,,,,,,,,,,,,
12/01/2023,53,273,P,,,,,,,,,,,,
13/01/2023,48,656,P,,,,,,,,,,,,
14/01/2023,46,695,P,,,,,,,,,,,,
15/01/2023,43,434,P,,,,,,,,,,,,
16/01/2023,58,841,P,,,,,,,,,,,,
17/01/2023,107,649,P,,,,,,,,,,,,
18/01/2023,104,531,P,,,,,,,,,,,,
19/01/2023,78,851,P,,,,,,,,,,,,
20/01/2023,62,990,P,,,,,,,,,,,,
21/01/2023,53,789,P,,,,,,,,,,,,
22/01/2023,47,625,P,,,,,,,,,,,,
23/01/2023,44,235,P,,,,,,,,,,,,
24/01/2023,44,529,P,,,,,,,,,,,,
25/01/2023,33,89,P,,,,,,,,,,,,
26/01/2023,35,678,P,,,,,,,,,,,,
27/01/2023,33,441,P,,,,,,,,,,,,
28/01/2023,26,148,P,,,,,,,,,,,,
29/01/2023,24,589,P,,,,,,,,,,,,
30/01/2023,26,875,P,,,,,,,,,,,,
31/01/2023,28,388,P,,,,,,,,,,,,
01/02/2023,27,897,P,,,,,,,,,,,,
02/02/2023,25,174,P,,,,,,,,,,,,
03/02/2023,23,543,P,,,,,,,,,,,,
04/02/2023,24,755,P,,,,,,,,,,,,
05/02/2023,23,358,P,,,,,,,,,,,,
