Stazione,Pontedera,,,,,,,,,,,,,,
Codice,TOS01005181,,,,,,,,,,,,,,
Comune,Pontedera,,,,,,,,,,,,,,
Provincia,PI,,,,,,,,,,,,,,
GB [m],E,1631547,N,4836012,,,,,,,,,,,
WGS84 [°],Lat,43.665,Lon,10.631,,,,,,,,,,,
Quota [m],10,53,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,ATTENZIONE,i,dati,sono,nel,fomato,csv,ed,utilizzano,,,,
,,,come,separatore,di,colonna,il,punto e virgola,e,,,,,,
,,,come,separatore,decimale,la,virgola,,,,,,,,
,,,verificare,le,proprie,impostazioni,internazionali,per,una,corretta,visulizzazione.,,,,
,,,Il,valore,-9999,corrisponde,a,dato,mancante,,,,,,
,,,Il,valore,contrassegnato,con,@,corrisponde,al,dato,mancante,,,,
,,,Il,valore,contrassegnato,con,V,corrisponde,al,dato,validato,,,,
,,,Il,valore,contrassegnato,con,P,corrisponde,al,dato,prevalidato,soggetto,ad,eventuali,modifiche
,,,(consultare,la,sezione,Criteri,di,validazione),,,,,,,
,,,,,,,,,,,,,,,
gg/mm/aaaa,Portata [mc/s],Tipo Dato,,,,,,,,,,,,,
13/03/2019,21,504,V,,,,,,,,,,,,
14/03/2019,20,179,V,,,,,,,,,,,,
15/03/2019,21,215,V,,,,,,,,,,,,
16/03/2019,15,737,V,,,,,,,,,,,,
17/03/2019,14,619,V,,,,,,,,,,,,
18/03/2019,16,528,V,,,,,,,,,,,,
19/03/2019,20,302,V,,,,,,,,,,,,
20/03/2019,19,333,V,,,,,,,,,,,,
21/03/2019,20,472,V,,,,,,,,,,,,
22/03/2019,18,145,V,,,,,,,,,,,,
23/03/2019,20,35,V,,,,,,,,,,,,
24/03/2019,15,752,V,,,,,,,,,,,,
25/03/2019,19,378,V,,,,,,,,,,,,
26/03/2019,14,228,V,,,,,,,,,,,,
27/03/2019,13,784,V,,,,,,,,,,,,
28/03/2019,14,391,V,,,,,,,,,,,,
29/03/2019,13,550,V,,,,,,,,,,,,
30/03/2019,16,677,V,,,,,,,,,,,,
31/03/2019,13,695,V,,,,,,,,,,,,
01/04/2019,15,992,V,,,,,,,,,,,,
02/04/2019,12,588,V,,,,,,,,,,,,
03/04/2019,17,584,V,,,,,,,,,,,,
04/04/2019,24,916,V,,,,,,,,,,,,
05/04/2019,80,170,V,,,,,,,,,,,,
06/04/2019,107,244,V,,,,,,,,,,,,
07/04/2019,70,485,V,,,,,,,,,,,,
08/04/2019,51,955,V,,,,,,,,,,,,
09/04/2019,45,148,V,,,,,,,,,,,,
10/04/2019,29,451,V,,,,,,,,,,,,
11/04/2019,29,301,V,,,,,,,,,,,,
12/04/2019,32,275,V,,,,,,,,,,,,
13/04/2019,37,878,V,,,,,,,,,,,,
14/04/2019,28,617,V,,,,,,,,,,,,
15/04/2019,68,164,V,,,,,,,,,,,,
16/04/2019,50,132,V,,,,,,,,,,,,
17/04/2019,40,966,V,,,,,,,,,,,,
18/04/2019,38,544,V,,,,,,,,,,,,
19/04/2019,33,258,V,,,,,,,,,,,,
20/04/2019,26,487,V,,,,,,,,,,,,
21/04/2019,21,140,V,,,,,,,,,,,,
22/04/2019,20,862,V,,,,,,,,,,,,
23/04/2019,49,415,V,,,,,,,,,,,,
24/04/2019,90,366,V,,,,,,,,,,,,
25/04/2019,66,750,V,,,,,,,,,,,,
26/04/2019,63,912,V,,,,,,,,,,,,
27/04/2019,50,769,V,,,,,,,,,,,,
28/04/2019,56,490,V,,,,,,,,,,,,
29/04/2019,63,823,V,,,,,,,,,,,,
30/04/2019,48,170,V,,,,,,,,,,,,
01/05/2019,43,426,V,,,,,,,,,,,,
02/05/2019,63,816,V,,,,,,,,,,,,
03/05/2019,40,246,V,,,,,,,,,,,,
04/05/2019,74,420,V,,,,,,,,,,,,
05/05/2019,61,133,V,,,,,,,,,,,,
06/05/2019,123,784,V,,,,,,,,,,,,
07/05/2019,122,294,V,,,,,,,,,,,,
08/05/2019,92,385,V,,,,,,,,,,,,
09/05/2019,94,337,V,,,,,,,,,,,,
10/05/2019,133,854,V,,,,,,,,,,,,
11/05/2019,115,964,V,,,,,,,,,,,,
12/05/2019,101,352,V,,,,,,,,,,,,
13/05/2019,120,246,V,,,,,,,,,,,,
14/05/2019,181,457,V,,,,,,,,,,,,
15/05/2019,148,749,V,,,,,,,,,,,,
16/05/2019,101,640,V,,,,,,,,,,,,
17/05/2019,89,576,V,,,,,,,,,,,,
18/05/2019,87,593,V,,,,,,,,,,,,
19/05/2019,82,367,V,,,,,,,,,,,,
20/05/2019,148,620,V,,,,,,,,,,,,
21/05/2019,173,846,V,,,,,,,,,,,,
22/05/2019,156,443,V,,,,,,,,,,,,
23/05/2019,165,35,V,,,,,,,,,,,,
24/05/2019,122,483,V,,,,,,,,,,,,
25/05/2019,110,37,V,,,,,,,,,,,,
26/05/2019,144,217,V,,,,,,,,,,,,
27/05/2019,113,264,V,,,,,,,,,,,,
28/05/2019,152,234,V,,,,,,,,,,,,
29/05/2019,224,105,V,,,,,,,,,,,,
30/05/2019,282,456,V,,,,,,,,,,,,
31/05/2019,195,956,V,,,,,,,,,,,,
01/06/2019,145,662,V,,,,,,,,,,,,
02/06/2019,107,725,V,,,,,,,,,,,,
03/06/2019,86,326,V,,,,,,,,,,,,
04/06/2019,67,280,V,,,,,,,,,,,,
05/06/2019,54,860,V,,,,,,,,,,,,
06/06/2019,61,235,V,,,,,,,,,,,,
07/06/2019,36,807,V,,,,,,,,,,,,
08/06/2019,35,723,V,,,,,,,,,,,,
09/06/2019,38,469,V,,,,,,,,,,,,
10/06/2019,30,407,V,,,,,,,,,,,,
11/06/2019,31,619,V,,,,,,,,,,,,
12/06/2019,27,353,V,,,,,,,,,,,,
13/06/2019,27,167,V,,,,,,,,,,,,
14/06/2019,23,501,V,,,,,,,,,,,,
15/06/2019,22,475,V,,,,,,,,,,,,
16/06/2019,20,147,V,,,,,,,,,,,,
17/06/2019,16,260,V,,,,,,,,,,,,
18/06/2019,19,682,V,,,,,,,,,,,,
19/06/2019,18,962,V,,,,,,,,,,,,
20/06/2019,14,158,V,,,,,,,,,,,,
21/06/2019,15,672,V,,,,,,,,,,,,
22/06/2019,14,127,V,,,,,,,,,,,,
23/06/2019,18,373,V,,,,,,,,,,,,
24/06/2019,14,295,V,,,,,,,,,,,,
25/06/2019,14,417,V,,,,,,,,,,,,
26/06/2019,11,285,V,,,,,,,,,,,,
27/06/2019,9,414,V,,,,,,,,,,,,
28/06/2019,11,731,V,,,,,,,,,,,,
29/06/2019,10,154,V,,,,,,,,,,,,
30/06/2019,9,572,V,,,,,,,,,,,,
01/07/2019,9,78,V,,,,,,,,,,,,
02/07/2019,8,652,V,,,,,,,,,,,,
03/07/2019,8,642,V,,,,,,,,,,,,
04/07/2019,9,730,V,,,,,,,,,,,,
05/07/2019,8,767,V,,,,,,,,,,,,
06/07/2019,8,624,V,,,,,,,,,,,,
07/07/2019,9,151,V,,,,,,,,,,,,
08/07/2019,12,376,V,,,,,,,,,,,,
09/07/2019,10,247,V,,,,,,,,,,,,
10/07/2019,10,251,V,,,,,,,,,,,,
11/07/2019,10,255,V,,,,,,,,,,,,
12/07/2019,11,725,V,,,,,,,,,,,,
13/07/2019,9,415,V,,,,,,,,,,,,
14/07/2019,9,458,V,,,,,,,,,,,,
15/07/2019,11,243,V,,,,,,,,,,,,
16/07/2019,15,530,V,,,,,,,,,,,,
17/07/2019,13,617,V,,,,,,,,,,,,
18/07/2019,10,471,V,,,,,,,,,,,,
19/07/2019,9,511,V,,,,,,,,,,,,
20/07/2019,9,428,V,,,,,,,,,,,,
21/07/2019,9,417,V,,,,,,,,,,,,
22/07/2019,9,172,V,,,,,,,,,,,,
23/07/2019,8,606,V,,,,,,,,,,,,
24/07/2019,8,891,V,,,,,,,,,,,,
25/07/2019,8,990,V,,,,,,,,,,,,
26/07/2019,8,659,V,,,,,,,,,,,,
27/07/2019,10,762,V,,,,,,,,,,,,
28/07/2019,175,563,V,,,,,,,,,,,,
29/07/2019,140,569,V,,,,,,,,,,,,
30/07/2019,60,236,V,,,,,,,,,,,,
31/07/2019,19,415,V,,,,,,,,,,,,
01/08/2019,11,673,V,,,,,,,,,,,,
02/08/2019,9,544,V,,,,,,,,,,,,
03/08/2019,10,571,V,,,,,,,,,,,,
04/08/2019,11,792,V,,,,,,,,,,,,
05/08/2019,10,353,V,,,,,,,,,,,,
06/08/2019,9,670,V,,,,,,,,,,,,
07/08/2019,9,240,V,,,,,,,,,,,,
08/08/2019,9,249,V,,,,,,,,,,,,
09/08/2019,9,487,V,,,,,,,,,,,,
10/08/2019,,@,,,,,,,,,,,,,
11/08/2019,,@,,,,,,,,,,,,,
12/08/2019,,@,,,,,,,,,,,,,
13/08/2019,,@,,,,,,,,,,,,,
14/08/2019,,@,,,,,,,,,,,,,
15/08/2019,,@,,,,,,,,,,,,,
16/08/2019,,@,,,,,,,,,,,,,
17/08/2019,,@,,,,,,,,,,,,,
18/08/2019,,@,,,,,,,,,,,,,
19/08/2019,,@,,,,,,,,,,,,,
20/08/2019,,@,,,,,,,,,,,,,
21/08/2019,,@,,,,,,,,,,,,,
22/08/2019,,@,,,,,,,,,,,,,
23/08/2019,,@,,,,,,,,,,,,,
24/08/2019,10,873,V,,,,,,,,,,,,
25/08/2019,11,167,V,,,,,,,,,,,,
26/08/2019,12,177,V,,,,,,,,,,,,
27/08/2019,9,698,V,,,,,,,,,,,,
28/08/2019,9,570,V,,,,,,,,,,,,
29/08/2019,9,849,V,,,,,,,,,,,,
30/08/2019,9,388,V,,,,,,,,,,,,
31/08/2019,9,383,V,,,,,,,,,,,,
01/09/2019,9,201,V,,,,,,,,,,,,
02/09/2019,9,858,V,,,,,,,,,,,,
03/09/2019,17,964,V,,,,,,,,,,,,
04/09/2019,12,347,V,,,,,,,,,,,,
05/09/2019,9,442,V,,,,,,,,,,,,
06/09/2019,9,751,V,,,,,,,,,,,,
07/09/2019,9,461,V,,,,,,,,,,,,
08/09/2019,9,604,V,,,,,,,,,,,,
09/09/2019,16,969,V,,,,,,,,,,,,
10/09/2019,11,115,V,,,,,,,,,,,,
11/09/2019,11,161,V,,,,,,,,,,,,
12/09/2019,10,804,V,,,,,,,,,,,,
13/09/2019,10,671,V,,,,,,,,,,,,
14/09/2019,9,864,V,,,,,,,,,,,,
15/09/2019,9,335,V,,,,,,,,,,,,
16/09/2019,9,392,V,,,,,,,,,,,,
17/09/2019,9,364,V,,,,,,,,,,,,
18/09/2019,9,364,V,,,,,,,,,,,,
19/09/2019,9,654,V,,,,,,,,,,,,
20/09/2019,9,643,V,,,,,,,,,,,,
21/09/2019,9,546,V,,,,,,,,,,,,
22/09/2019,9,569,V,,,,,,,,,,,,
23/09/2019,26,522,V,,,,,,,,,,,,
24/09/2019,64,891,V,,,,,,,,,,,,
25/09/2019,19,4,V,,,,,,,,,,,,
26/09/2019,20,62,V,,,,,,,,,,,,
27/09/2019,12,876,V,,,,,,,,,,,,
28/09/2019,11,39,V,,,,,,,,,,,,
29/09/2019,9,484,V,,,,,,,,,,,,
30/09/2019,8,966,V,,,,,,,,,,,,
01/10/2019,8,906,V,,,,,,,,,,,,
02/10/2019,9,9,V,,,,,,,,,,,,
03/10/2019,13,993,V,,,,,,,,,,,,
04/10/2019,9,976,V,,,,,,,,,,,,
05/10/2019,9,63,V,,,,,,,,,,,,
06/10/2019,9,96,V,,,,,,,,,,,,
07/10/2019,9,96,V,,,,,,,,,,,,
08/10/2019,9,96,V,,,,,,,,,,,,
09/10/2019,9,96,V,,,,,,,,,,,,
10/10/2019,9,96,V,,,,,,,,,,,,
11/10/2019,9,96,V,,,,,,,,,,,,
12/10/2019,9,96,V,,,,,,,,,,,,
13/10/2019,9,96,V,,,,,,,,,,,,
14/10/2019,9,96,V,,,,,,,,,,,,
15/10/2019,9,96,V,,,,,,,,,,,,
16/10/2019,19,804,V,,,,,,,,,,,,
17/10/2019,14,562,V,,,,,,,,,,,,
18/10/2019,9,649,V,,,,,,,,,,,,
19/10/2019,8,553,V,,,,,,,,,,,,
20/10/2019,8,575,V,,,,,,,,,,,,
21/10/2019,8,575,V,,,,,,,,,,,,
22/10/2019,8,575,V,,,,,,,,,,,,
23/10/2019,8,575,V,,,,,,,,,,,,
24/10/2019,8,575,V,,,,,,,,,,,,
25/10/2019,11,884,V,,,,,,,,,,,,
26/10/2019,10,351,V,,,,,,,,,,,,
27/10/2019,8,629,V,,,,,,,,,,,,
28/10/2019,8,575,V,,,,,,,,,,,,
29/10/2019,8,897,V,,,,,,,,,,,,
30/10/2019,15,57,V,,,,,,,,,,,,
31/10/2019,18,721,V,,,,,,,,,,,,
01/11/2019,24,182,V,,,,,,,,,,,,
02/11/2019,15,48,V,,,,,,,,,,,,
03/11/2019,107,17,V,,,,,,,,,,,,
04/11/2019,97,338,V,,,,,,,,,,,,
05/11/2019,69,368,V,,,,,,,,,,,,
06/11/2019,347,32,V,,,,,,,,,,,,
07/11/2019,236,274,V,,,,,,,,,,,,
08/11/2019,238,734,V,,,,,,,,,,,,
09/11/2019,467,137,V,,,,,,,,,,,,
10/11/2019,241,566,V,,,,,,,,,,,,
11/11/2019,136,269,V,,,,,,,,,,,,
12/11/2019,87,673,V,,,,,,,,,,,,
13/11/2019,168,64,V,,,,,,,,,,,,
14/11/2019,168,192,V,,,,,,,,,,,,
15/11/2019,189,473,V,,,,,,,,,,,,
16/11/2019,546,157,V,,,,,,,,,,,,
17/11/2019,1549,96,V,,,,,,,,,,,,
18/11/2019,1481,845,V,,,,,,,,,,,,
19/11/2019,612,136,V,,,,,,,,,,,,
20/11/2019,533,921,V,,,,,,,,,,,,
21/11/2019,315,537,V,,,,,,,,,,,,
22/11/2019,228,363,V,,,,,,,,,,,,
23/11/2019,181,248,V,,,,,,,,,,,,
24/11/2019,231,212,V,,,,,,,,,,,,
25/11/2019,177,734,V,,,,,,,,,,,,
26/11/2019,133,100,V,,,,,,,,,,,,
27/11/2019,119,525,V,,,,,,,,,,,,
28/11/2019,216,189,V,,,,,,,,,,,,
29/11/2019,218,568,V,,,,,,,,,,,,
30/11/2019,221,725,V,,,,,,,,,,,,
01/12/2019,187,981,V,,,,,,,,,,,,
02/12/2019,263,419,V,,,,,,,,,,,,
03/12/2019,895,116,V,,,,,,,,,,,,
04/12/2019,360,739,V,,,,,,,,,,,,
05/12/2019,225,82,V,,,,,,,,,,,,
06/12/2019,168,583,V,,,,,,,,,,,,
07/12/2019,149,252,V,,,,,,,,,,,,
08/12/2019,121,466,V,,,,,,,,,,,,
09/12/2019,128,556,V,,,,,,,,,,,,
10/12/2019,169,28,V,,,,,,,,,,,,
11/12/2019,140,184,V,,,,,,,,,,,,
12/12/2019,124,660,V,,,,,,,,,,,,
13/12/2019,243,930,V,,,,,,,,,,,,
14/12/2019,442,961,V,,,,,,,,,,,,
15/12/2019,225,909,V,,,,,,,,,,,,
16/12/2019,185,52,V,,,,,,,,,,,,
17/12/2019,148,645,V,,,,,,,,,,,,
18/12/2019,137,972,V,,,,,,,,,,,,
19/12/2019,121,785,V,,,,,,,,,,,,
20/12/2019,119,191,V,,,,,,,,,,,,
21/12/2019,409,743,V,,,,,,,,,,,,
22/12/2019,1618,617,V,,,,,,,,,,,,
23/12/2019,1371,755,V,,,,,,,,,,,,
24/12/2019,414,63,V,,,,,,,,,,,,
25/12/2019,269,43,V,,,,,,,,,,,,
26/12/2019,226,920,V,,,,,,,,,,,,
27/12/2019,187,621,V,,,,,,,,,,,,
28/12/2019,166,202,V,,,,,,,,,,,,
29/12/2019,143,632,V,,,,,,,,,,,,
30/12/2019,134,455,V,,,,,,,,,,,,
31/12/2019,127,359,V,,,,,,,,,,,,
01/01/2020,119,472,,,,,,,,,,,,,
02/01/2020,88,791,P,,,,,,,,,,,,
03/01/2020,106,887,P,,,,,,,,,,,,
04/01/2020,93,219,P,,,,,,,,,,,,
05/01/2020,88,684,P,,,,,,,,,,,,
06/01/2020,83,283,P,,,,,,,,,,,,
07/01/2020,79,265,P,,,,,,,,,,,,
08/01/2020,77,300,P,,,,,,,,,,,,
09/01/2020,72,102,P,,,,,,,,,,,,
10/01/2020,66,701,P,,,,,,,,,,,,
11/01/2020,61,844,P,,,,,,,,,,,,
12/01/2020,56,763,P,,,,,,,,,,,,
13/01/2020,52,560,P,,,,,,,,,,,,
14/01/2020,51,224,P,,,,,,,,,,,,
15/01/2020,39,279,P,,,,,,,,,,,,
16/01/2020,39,783,P,,,,,,,,,,,,
17/01/2020,45,297,P,,,,,,,,,,,,
18/01/2020,83,959,P,,,,,,,,,,,,
19/01/2020,106,404,P,,,,,,,,,,,,
20/01/2020,59,191,P,,,,,,,,,,,,
21/01/2020,54,261,P,,,,,,,,,,,,
22/01/2020,48,917,P,,,,,,,,,,,,
23/01/2020,44,847,P,,,,,,,,,,,,
24/01/2020,43,595,P,,,,,,,,,,,,
25/01/2020,86,845,P,,,,,,,,,,,,
26/01/2020,125,445,P,,,,,,,,,,,,
27/01/2020,95,410,P,,,,,,,,,,,,
28/01/2020,120,975,P,,,,,,,,,,,,
29/01/2020,118,790,P,,,,,,,,,,,,
30/01/2020,94,262,P,,,,,,,,,,,,
31/01/2020,91,369,P,,,,,,,,,,,,
01/02/2020,96,670,P,,,,,,,,,,,,
02/02/2020,160,177,P,,,,,,,,,,,,
03/02/2020,160,972,P,,,,,,,,,,,,
04/02/2020,137,823,P,,,,,,,,,,,,
05/02/2020,119,615,P,,,,,,,,,,,,
06/02/2020,99,188,P,,,,,,,,,,,,
07/02/2020,81,979,P,,,,,,,,,,,,
08/02/2020,76,213,P,,,,,,,,,,,,
09/02/2020,68,771,P,,,,,,,,,,,,
10/02/2020,55,94,P,,,,,,,,,,,,
11/02/2020,86,785,P,,,,,,,,,,,,
12/02/2020,77,229,P,,,,,,,,,,,,
13/02/2020,65,753,P,,,,,,,,,,,,
14/02/2020,99,369,P,,,,,,,,,,,,
15/02/2020,127,185,P,,,,,,,,,,,,
16/02/2020,97,210,P,,,,,,,,,,,,
17/02/2020,80,274,P,,,,,,,,,,,,
18/02/2020,73,767,P,,,,,,,,,,,,
19/02/2020,70,569,P,,,,,,,,,,,,
20/02/2020,62,912,P,,,,,,,,,,,,
21/02/2020,58,178,P,,,,,,,,,,,,
22/02/2020,54,331,P,,,,,,,,,,,,
23/02/2020,50,768,P,,,,,,,,,,,,
24/02/2020,45,710,P,,,,,,,,,,,,
25/02/2020,47,767,P,,,,,,,,,,,,
26/02/2020,48,235,P,,,,,,,,,,,,
27/02/2020,50,632,P,,,,,,,,,,,,
28/02/2020,134,542,P,,,,,,,,,,,,
29/02/2020,111,659,P,,,,,,,,,,,,
01/03/2020,106,832,P,,,,,,,,,,,,
02/03/2020,249,859,P,,,,,,,,,,,,
03/03/2020,911,499,P,,,,,,,,,,,,
04/03/2020,534,119,P,,,,,,,,,,,,
05/03/2020,310,229,P,,,,,,,,,,,,
06/03/2020,444,713,P,,,,,,,,,,,,
07/03/2020,347,417,P,,,,,,,,,,,,
08/03/2020,242,620,P,,,,,,,,,,,,
09/03/2020,189,253,P,,,,,,,,,,,,
10/03/2020,145,466,P,,,,,,,,,,,,
11/03/2020,122,283,P,,,,,,,,,,,,
12/03/2020,123,31,P,,,,,,,,,,,,
13/03/2020,99,633,P,,,,,,,,,,,,
14/03/2020,94,701,P,,,,,,,,,,,,
15/03/2020,86,980,P,,,,,,,,,,,,
16/03/2020,77,25,P,,,,,,,,,,,,
17/03/2020,68,688,P,,,,,,,,,,,,
18/03/2020,65,102,P,,,,,,,,,,,,
19/03/2020,59,484,P,,,,,,,,,,,,
20/03/2020,52,187,P,,,,,,,,,,,,
21/03/2020,50,955,P,,,,,,,,,,,,
22/03/2020,48,92,P,,,,,,,,,,,,
23/03/2020,43,107,P,,,,,,,,,,,,
24/03/2020,41,320,P,,,,,,,,,,,,
25/03/2020,40,278,P,,,,,,,,,,,,
26/03/2020,40,860,P,,,,,,,,,,,,
27/03/2020,40,358,,,,,,,,,,,,,
28/03/2020,40,883,P,,,,,,,,,,,,
29/03/2020,41,243,P,,,,,,,,,,,,
30/03/2020,44,752,P,,,,,,,,,,,,
31/03/2020,50,650,P,,,,,,,,,,,,
01/04/2020,45,881,P,,,,,,,,,,,,
02/04/2020,42,841,P,,,,,,,,,,,,
03/04/2020,41,288,P,,,,,,,,,,,,
04/04/2020,38,543,P,,,,,,,,,,,,
05/04/2020,36,188,P,,,,,,,,,,,,
06/04/2020,29,558,P,,,,,,,,,,,,
07/04/2020,31,748,P,,,,,,,,,,,,
08/04/2020,33,555,P,,,,,,,,,,,,
09/04/2020,30,891,P,,,,,,,,,,,,
10/04/2020,26,93,P,,,,,,,,,,,,
11/04/2020,25,702,P,,,,,,,,,,,,
12/04/2020,25,619,P,,,,,,,,,,,,
13/04/2020,24,576,P,,,,,,,,,,,,
14/04/2020,25,590,P,,,,,,,,,,,,
15/04/2020,24,798,P,,,,,,,,,,,,
16/04/2020,24,140,P,,,,,,,,,,,,
17/04/2020,22,690,P,,,,,,,,,,,,
18/04/2020,23,669,P,,,,,,,,,,,,
19/04/2020,18,494,P,,,,,,,,,,,,
20/04/2020,26,494,P,,,,,,,,,,,,
21/04/2020,48,210,P,,,,,,,,,,,,
22/04/2020,36,895,P,,,,,,,,,,,,
23/04/2020,33,155,P,,,,,,,,,,,,
24/04/2020,31,728,P,,,,,,,,,,,,
25/04/2020,30,824,P,,,,,,,,,,,,
26/04/2020,28,232,P,,,,,,,,,,,,
27/04/2020,22,868,P,,,,,,,,,,,,
28/04/2020,24,431,P,,,,,,,,,,,,
29/04/2020,54,638,P,,,,,,,,,,,,
30/04/2020,88,965,P,,,,,,,,,,,,
01/05/2020,62,475,P,,,,,,,,,,,,
02/05/2020,40,946,P,,,,,,,,,,,,
03/05/2020,34,873,P,,,,,,,,,,,,
04/05/2020,34,569,P,,,,,,,,,,,,
05/05/2020,,@,,,,,,,,,,,,,
06/05/2020,29,649,,,,,,,,,,,,,
07/05/2020,26,237,P,,,,,,,,,,,,
08/05/2020,21,233,P,,,,,,,,,,,,
09/05/2020,16,884,P,,,,,,,,,,,,
10/05/2020,16,65,P,,,,,,,,,,,,
11/05/2020,20,265,P,,,,,,,,,,,,
12/05/2020,30,493,P,,,,,,,,,,,,
13/05/2020,33,233,P,,,,,,,,,,,,
14/05/2020,27,101,P,,,,,,,,,,,,
15/05/2020,27,92,P,,,,,,,,,,,,
16/05/2020,25,549,P,,,,,,,,,,,,
17/05/2020,25,143,P,,,,,,,,,,,,
18/05/2020,22,655,P,,,,,,,,,,,,
19/05/2020,19,69,P,,,,,,,,,,,,
20/05/2020,74,77,P,,,,,,,,,,,,
21/05/2020,78,763,P,,,,,,,,,,,,
22/05/2020,57,559,P,,,,,,,,,,,,
23/05/2020,27,867,P,,,,,,,,,,,,
24/05/2020,23,705,P,,,,,,,,,,,,
25/05/2020,27,148,P,,,,,,,,,,,,
26/05/2020,22,127,P,,,,,,,,,,,,
27/05/2020,17,490,P,,,,,,,,,,,,
28/05/2020,15,563,P,,,,,,,,,,,,
29/05/2020,19,725,P,,,,,,,,,,,,
30/05/2020,24,712,P,,,,,,,,,,,,
31/05/2020,21,192,P,,,,,,,,,,,,
01/06/2020,17,832,P,,,,,,,,,,,,
02/06/2020,14,518,P,,,,,,,,,,,,
03/06/2020,16,397,P,,,,,,,,,,,,
04/06/2020,14,947,P,,,,,,,,,,,,
05/06/2020,51,136,P,,,,,,,,,,,,
06/06/2020,105,214,P,,,,,,,,,,,,
07/06/2020,41,2,P,,,,,,,,,,,,
08/06/2020,26,821,P,,,,,,,,,,,,
09/06/2020,37,654,P,,,,,,,,,,,,
10/06/2020,41,46,P,,,,,,,,,,,,
11/06/2020,48,546,P,,,,,,,,,,,,
12/06/2020,33,144,P,,,,,,,,,,,,
13/06/2020,30,496,P,,,,,,,,,,,,
14/06/2020,82,133,P,,,,,,,,,,,,
15/06/2020,115,633,P,,,,,,,,,,,,
16/06/2020,60,258,P,,,,,,,,,,,,
17/06/2020,53,499,P,,,,,,,,,,,,
18/06/2020,53,851,P,,,,,,,,,,,,
19/06/2020,42,321,P,,,,,,,,,,,,
20/06/2020,32,211,P,,,,,,,,,,,,
21/06/2020,26,755,P,,,,,,,,,,,,
22/06/2020,23,497,P,,,,,,,,,,,,
23/06/2020,24,315,P,,,,,,,,,,,,
24/06/2020,21,274,P,,,,,,,,,,,,
25/06/2020,18,879,P,,,,,,,,,,,,
26/06/2020,19,455,P,,,,,,,,,,,,
27/06/2020,17,485,P,,,,,,,,,,,,
28/06/2020,12,833,P,,,,,,,,,,,,
29/06/2020,14,331,P,,,,,,,,,,,,
30/06/2020,12,89,P,,,,,,,,,,,,
01/07/2020,13,927,P,,,,,,,,,,,,
02/07/2020,11,127,P,,,,,,,,,,,,
03/07/2020,12,911,P,,,,,,,,,,,,
04/07/2020,12,424,P,,,,,,,,,,,,
05/07/2020,10,792,P,,,,,,,,,,,,
06/07/2020,8,988,P,,,,,,,,,,,,
07/07/2020,11,643,P,,,,,,,,,,,,
08/07/2020,9,881,P,,,,,,,,,,,,
09/07/2020,9,386,P,,,,,,,,,,,,
10/07/2020,9,302,P,,,,,,,,,,,,
11/07/2020,9,705,P,,,,,,,,,,,,
12/07/2020,12,48,,,,,,,,,,,,,
13/07/2020,10,230,P,,,,,,,,,,,,
14/07/2020,9,269,P,,,,,,,,,,,,
15/07/2020,9,660,P,,,,,,,,,,,,
16/07/2020,12,253,P,,,,,,,,,,,,
17/07/2020,11,922,P,,,,,,,,,,,,
18/07/2020,10,93,P,,,,,,,,,,,,
19/07/2020,9,266,P,,,,,,,,,,,,
20/07/2020,9,314,P,,,,,,,,,,,,
21/07/2020,9,147,P,,,,,,,,,,,,
22/07/2020,8,724,P,,,,,,,,,,,,
23/07/2020,8,604,P,,,,,,,,,,,,
24/07/2020,9,948,P,,,,,,,,,,,,
25/07/2020,14,850,P,,,,,,,,,,,,
26/07/2020,11,999,P,,,,,,,,,,,,
27/07/2020,9,178,P,,,,,,,,,,,,
28/07/2020,8,945,P,,,,,,,,,,,,
29/07/2020,9,125,P,,,,,,,,,,,,
30/07/2020,9,319,P,,,,,,,,,,,,
31/07/2020,8,861,P,,,,,,,,,,,,
01/08/2020,8,408,P,,,,,,,,,,,,
02/08/2020,8,399,P,,,,,,,,,,,,
03/08/2020,8,773,P,,,,,,,,,,,,
04/08/2020,9,971,P,,,,,,,,,,,,
05/08/2020,9,863,P,,,,,,,,,,,,
06/08/2020,9,247,P,,,,,,,,,,,,
07/08/2020,8,924,P,,,,,,,,,,,,
08/08/2020,8,672,P,,,,,,,,,,,,
09/08/2020,8,436,P,,,,,,,,,,,,
10/08/2020,8,791,P,,,,,,,,,,,,
11/08/2020,8,898,P,,,,,,,,,,,,
12/08/2020,8,939,P,,,,,,,,,,,,
13/08/2020,8,768,P,,,,,,,,,,,,
14/08/2020,8,456,P,,,,,,,,,,,,
15/08/2020,8,758,P,,,,,,,,,,,,
16/08/2020,8,679,P,,,,,,,,,,,,
17/08/2020,9,280,P,,,,,,,,,,,,
18/08/2020,9,278,P,,,,,,,,,,,,
19/08/2020,8,728,P,,,,,,,,,,,,
20/08/2020,8,847,P,,,,,,,,,,,,
21/08/2020,8,938,P,,,,,,,,,,,,
22/08/2020,8,680,P,,,,,,,,,,,,
23/08/2020,8,329,P,,,,,,,,,,,,
24/08/2020,8,837,P,,,,,,,,,,,,
25/08/2020,9,81,P,,,,,,,,,,,,
26/08/2020,8,952,P,,,,,,,,,,,,
27/08/2020,8,571,P,,,,,,,,,,,,
28/08/2020,8,503,P,,,,,,,,,,,,
29/08/2020,8,495,P,,,,,,,,,,,,
30/08/2020,27,351,P,,,,,,,,,,,,
